,episode,rev_title,rev_content,rvr_rating
4,"""Star Trek: Voyager"" Friendship One (TV Episode 2001)",Where the Fault Lies,"This is sort of interesting. Voyager and her crew are victimized by a man who speaks for a culture that nearly destroyed itself by trying to adapt technology from an Earth probe. When people do outrageous things and don't look at the consequences, the first they to do is to blame someone else. After 300 years, how could Voyager have anything to do with this destruction. The probe could just as easily have brought prosperity these people. They made their own beds. And to make matter worse, this megalomaniac decides it's his right to deprive everyone else based on his own hatred. He talks about how nothing they do will bring back all the dead. That is such a ludicrous statement, designed for him to keep his hatred and venom intact.",6
0,"""Star Trek: Voyager"" Natural Law (TV Episode 2001)",Stranded in a stone aged culture,"While on their way to a conference Seven and Chakatay's shuttle crashes through an energy barrier and they find themselves stranded amongst a stone aged culture called the Ventu. While they attempt to avoid breaking the prime directive they find the Ventu are more helpful than they expected; helping them find the remains of the shuttle so they can lower the energy shield to beam out. In orbit Voyager also tries to find away through the barrier which they have been told was erected by aliens to protect the primitives from more advanced people, the Ledos, elsewhere on the planet who wanted to exploit the them. When Seven finally gets the shield down it is clear that the Ledos haven't given up their hopes of exploiting the Ventu and are willing to use force to prevent Voyager re-establishing the shield. In a light-hearted sub-plot Tom breaks local piloting regulations and is forced to take a pilot training course with an officious local.The main story was pretty good, I liked the Ventu who communicated through a sign language which Chakotay tried to learn the basics of. The idea of having an advanced civilisation exploiting a primitive one was admittedly rather cliché but worked well enough. The secondary plot provided a few laughs especially when he abandons his class to remove the Ledos from Ventu territory while under fire.",7
1,"""Star Trek: Voyager"" Natural Law (TV Episode 2001)",Chakotay and Seven really do great justice to the Prime Directive.,"The Prime Directive is often mentioned on the Trek shows. Its concept is that the Federation should NOT interfere with native species and allow them to grow naturally. Here they play lipservice to it at times.Chakotay does some lousy piloting of the shuttle and gets way too close to an area they were told not to approach! The invisible shield above smashes their craft and he and Seven crash through the barrier and land below. There they encounter a very primitive tribe of nice tribal folks and almost immediately Chakotay starts interacting with them. I guess that the Prime Directive was recently repealed. Seven, however, thinks that the Prime Directive DOES still apply and disagrees with Chakotay. She then shows her devotion to the Prime Directive by losing her tricorder--something which she never recovers and they eventually leave behind. Later, with the help of the natives, they find a way to contact Voyager. Unfortunately, now the Ledosians plan to improve the lives of these tribesmen---and it's all made possible by the break in the invisible dome caused by the shuttle.There's another minor plot in which the always impulsive and child- like Paris gets in trouble with some locals due to his hotdogging while piloting his shuttle. They insist that he take a class on how to fly! The Captain agrees and even though he thinks it's beneath him, he takes the class--always looking for a way to skip out this. After all, he IS a man-child and being responsible just ain't how he rolls. Fortunately, his instructor is NOT wowed by Paris' lies and attempts to get out of the class or end it prematurely. In the end, after massive exposure of the Federation to the tribespeople, the Captain then decides to close this dome forever. This is sort of like deciding your daughter will remain a virgin after she's already had her baby! All in all, a confusing and morally ambiguous episode that just seemed inconsistent and odd to say the least.",5
2,"""Star Trek: Voyager"" Natural Law (TV Episode 2001)",Missed an opportunity,"I loved Voyager, but some of the episodes were hit or miss. For me, this episode was a miss because you had Seven and Chakotay stranded on a planet, but nothing was done to develop the relationship that was dumped on us in Endgame just two episodes later.We already know Seven has a bit of a crush on Chakotay from the Human Error episode earlier in the season. Rather than allowing a relationship to build naturally over several episodes, it's sprung on us as an afterthought.The episode itself was kind of meh, although I did enjoy the performance of a young Autumn Reeser as one of the natives.I'll skip all the Prime Directive dialogue that's been discussed in other reviews, but yeah- there's that too.",6
3,"""Star Trek: Voyager"" Natural Law (TV Episode 2001)",(in The Simpsons' Comic Book Guy voice) Worst Episode Ever?,"OK, I am intentionally exaggerating in the title of my summary. But this really is quite bad. For starters, the A plot takes a coma-inducing twenty-five minutes to start moving and in the end, the final five minutes (before the epilogue featuring Seven of Nine and Chakotay) have been stuffed so full that the flash by in such a hurry that it's not worth the long set-up. And, of course, this is yet one boring Prime Directive episode. Then there's the B plot, a ""comedic"" story of Tom Paris having to attend flight school. It's so not funny that it makes me want to cry. Of course, it *conveniently* merges with the A plot in the end. So conveniently that it constitutes as lazy writing. The only saving grace of this episode is, of course, Jeri Ryan as Seven and an all too brief appearance of semi-legendary rent-a-dislike-able-elder-guy Ivar Brogger who's been in pretty much every TV show that amounts to something. Some interest may be also found in the fact that this is credited as Autumn Reeser's (the lovely Taylor in The O.C.) first acting work, but she's practically unrecognizable, a ten-year-old in alien make-up. So, in the end, a boring episode with only curiosity value.",4
4,"""Star Trek: Voyager"" Natural Law (TV Episode 2001)","Janeway the Anti-Scientist, Liar, Cheater","Leaving aside the stale mediocrity of the episode, I'll get right to the stupid.The episode involves a planet in which there is a primitive tribal culture literally locked under a forcefield shield that was established by another alien species hundreds of years ago that has disappeared. These people are directly related to the highly advanced species that is currently interacting with Voyager.Naturally, Tattoo-boy and Seven of Nine get stuck in this when their shuttle crashes into it, all because Idiot-face wanted to look at the planet from the shuttle. They accidentally get involved with these tribal people, which Chakotay at first tried to avoid, due to the Prime Directives.However, his Prime Directive dribble goes right the hell out the door once they do find him, and he has the GALL to chastise Seven of Nine for NOT attempting to connect and communicate with the people, and FURTHER interfere with their lives.So towards the end, they manage to break open the forcefield using technobabble, and the civilization immediately comes down to explore and research the tribal peoples, a unique opportunity comparable to modern-day people not just of our own technology, but our ideals and policies of non-interference with a tribal culture.BUT JAAAAAANEWAAAAAAAAY HAS TO GET HER TYRANNIC SELF INVOLVED!!!~! Because this is the show that brought you ""Tattoo"", an episode so filled with spiritual love and respect for Native Americans, they established in canon-Trek that they were primitive, culture-less savages until they were touched by White Men from space, and who brought you Chakotay, a walking stereotype of Native American cliché's that often interfere with its own continuity (A man who fights the Cardassians in defense of his home also espouts that ""home is wherever you happen to be""), NATURALLY THIS IS A BAD AND TERRIBLE THING! Let's get this clear; these civilized people are not the ""Manifest Destiny""-era Americans, or Colonial Europeans. They do not plan to subjugate or exterminate these people, or study them while moving them to controlled environments and uprooting their culture. These are people who have been given a unique opportunity to witness FIRST-HAND the genesis of their own civilization, LITERALLY untouched by anyone.BUT JAAAAAAAAAAAANEWAAAAAAAY SAYS NNNNNNNNOOOOOOOOOOOOOOOOOOO!!! Because this goes against the New Age pseudo-hippie spiritualism, Janeway absolutely REFUSES this scientific opportunity, DESPITE BEING A FORMER SCIENCE OFFICER HERSELF, and decides to MANIPULATE THE PRIME DIRECTIVES TO SERVE HER OWN PURPOSES, by claiming that the technology used to open the forcefield is HERS, so she's gonna take it back because of Starfleet policy of non-interference with their planet...DESPITE THE FACT THAT THEY ALREADY INTERFERED BY OPENING IT IN THE FIRST PLACE, MUCH LESS CHAKOTAY AND SEVEN OF NINE MAKING CONTACT AND COMMUNICATING.So what she allows by an accident born of pure stupidity in order to save the lives of one dimwit and one former Borg, she disallows in the name of cultural and scientific enlightenment of an ENTIRE CIVILIZATION! Naturally, since they go against JANEWAY'S point of view, these civilized people take all of 2.2 minutes to START FIRING ON VOYAGER! So Janeway escapes, denying an entire civilization the chance to study and better understand and appreciate their own past, for pretty much no coherent or logical reason other than fear.Yes, fear. Fear that these civilized people might destroy the culture of these tribal peoples. This fear would be well-founded if these civilized people showed anything BUT reverence, awe, and respect for these people already. Even then, it doesn't say much about the benevolence of Earth that they utterly shut down a huge opportunity for learning out of fear.",1
5,"""Star Trek: Voyager"" Natural Law (TV Episode 2001)",Primitive Folk,"Chakotay, through his carelessness, almost gets killed and he and Seven end up on a planet with a primitive group of people. They form a bond with them but come into conflict with a more advanced race who want the property to themselves. We all know how this will end. We also have a tiresome subplot with Paris having to take introductory flight lessons from a pedantic old guy who is unyielding in his instructional syllabus. This is really dull. The whole thing is so predictable and seemed endless.",5
0,"""Star Trek: Voyager"" Homestead (TV Episode 2001)",Excellent Neelix episode,"For some reason, I had never seen this episode before today. I thought it was very well written, acted, directed, and Ethan's performance was typically top notch! There was some good humor, suspense, excitement, and yes, a very touching send off for the character Neelix.Naomi Wildman also adds to this one, as well as Tuvok, who is particularly caring when it comes to the character Neelix and the tough choices he has to make.One reviewer complained ""(this episode states) you're only happy with your own race."" What an idiotic thing to say. He found a family with his same SPECIES which is a helluva lot deeper than just ""race"". Neelix really got to shine in this episode, and again, I found it a touching goodbye.",9
1,"""Star Trek: Voyager"" Homestead (TV Episode 2001)",Farewell to Neelix,"While Neelix is leading the celebration of 'First Contact' day, a holiday of his own invention, the crew discovers a group of Telaxians living in a nearby asteroid field. When the Delta Flyer enters the field it is damaged my mining charges and makes a forced landing on the Telaxian's asteroid. After the landing Neelix is disappointed to find that the people there are suspicious of any non-Telaxians. As he gets to know them he grows to understand their suspicions as a group of alien miners are demanding they leave the asteroid so they can mine the minerals there. Voyager tries to help negotiations between the Telaxians and the miners but the latter are determined to mine the asteroid. It looks as if all is lost but Tuvok points out to Neelix that what the Telaxians need is a leader who can help them defend their home. Neelix then departs in his shuttle and helps them set up a shield around the asteroid. Having grown close to one of the women there he decides to stay with them and be the Federation's ambassador in the Delta Quadrant.This was a good episode which saw the first departure of a major character since Kes left at the start of season four. Over the years Ethan Phillips did a fine job as Neelix, a character who could be a little annoying at times but overall was a fun character. This episode is also the last to feature young Naomi Wildman, to my mind the best Star Trek child as Scarlett Pomers played her as a normal child. The final scene between them was quite touching.",9
2,"""Star Trek: Voyager"" Homestead (TV Episode 2001)",A necessary episode,"Voyager could not return to the Alpha Quadrant with a native Delta Quadrant resident on board. The whole point of the series is that Voyager's crew is trying to get home to their own people. Once it was determined that Voyager was not going to be renewed for another season, the producers decided to wrap up the loose ends: Tom and Ba'llana's baby, the Doctor's status, Seven's humanity, Harry's insistence to get home, and Neelix's future. This was a chance for the crew and for the audience to say good-bye to Neelix within the plot of an episode that would leave him with his people, yet still accessible to Voyager (as a permanent ambassador to the D quad). The final goodbye scene where Neelix leaves the turbolift and walks through the corridors lined with the Voyager crew is one of the most poignant in the series.",10
3,"""Star Trek: Voyager"" Homestead (TV Episode 2001)",Touching,"Even when there is an inconsistent series like this one, one gains an attachment to it. The characters live and breathe and we get to know them. I have to say my reaction to Neelix is sort of the same as Tuvok's. He is sincere but can be so annoying and, at times, clueless when it comes to social interactions (he can't take a hint). Still, he provided color and flair to the show. I always had trouble because I thought his head looked like a slow-pitch softball, but that's another issue. I forgot that his ship was still in dry dock and available to him. He obviously had technical skills and expertise in the ways of he galaxy. When he is given responsibilities, he is able to adapt to situations, even dire ones. Here we have him reconnecting with his species. Remember that his family and a huge number of Talaxians were the victims of genocide. He has been willing to combat his loneliness out of gratitude for his situation. Remember, at one point he nearly committed suicide. Anyway, I found this an extremely poignant farewell to an interesting character.",9
4,"""Star Trek: Voyager"" Homestead (TV Episode 2001)",Touching Farewell with missed opportunities,"NOTE: This is more of a criticism than a review, but I hope you find it useful!!I was pleased to see during the opening credits that this episode was directed by the famous ""Geordi La Forge"" from The Next Generation (real life = LeVar Burton).The Good: Neelix encounters his own kind, bonds with them, and ultimately leads them to stand against a greedy mining cartel. Overall a good episode, but there are 3 things which made it ""not great""...1. I always thought shuttle crafts were used too infrequently in the Star Trek series, and when they would appear, they would almost always be casually traveling through space (or rarely, an atmosphere). So I was pleased to see this episode using a shuttle for a good purpose (to investigate an asteroid field too dangerous for the ""large"" Voyager spaceship).I mostly liked the scene where the shuttle crash-lands on the asteroid. This seems very believable, and the FX are very good for the time, but somehow it still looked a bit fake. I am not sure if this a poor ""model"" shot, or ""sub-par"" CGI, but either way the shuttle crash scene ended with non-convincing visuals. On the other hand, I must say that except for the final seconds of the crash scene, the shuttle appeared very believable!2. Near the end of the episode, Neelix (who lost weapons on his ship) decides to heroically defend the asteroid colony by putting his ship in the path of an enemy torpedo. Sadly (my opinion), his heroism is nullified by a surprise appearance of the Delta Flyer which destroys the enemy's projectile. Sad because there was *no* need for Cpt.Janeway to magically come to the rescue... I believe Neelix's ship, which had undamaged shields (according to the story we see) could have survived the impact of the enemy (without outside help). Can you say anti-climatic? Or perhaps counter-climatic? Either way, Neelix was robbed of his heroic moment... FOR SHAME!!!3. The final scene shows Neelix walking through Voyager's corridors lined with Voyager crew members. At first (and overall), I found this scene very touching. The crew decided to give a standing ovation to a person who will be missed... my eyes got very teary in this scene! However, at the end of the corridors, he sees the senior staff and friends... Now I think this is typical for a dramatic TV show, but what amazed me (in a negative way) is that he didn't hug or kiss anybody goodbye! Well maybe Telaxians aren't like humans, but really, how could he leave without giving a heartfelt speech to young Naomi? Even a small hug or kiss on the cheek with a simple line like ""I will always remember you"" would suffice... but he just walks past her without a word. Cold...So the above are my 3 ""note-worthy"" criticisms. Now that I think about it, it was annoying that Neelix and his female Telaxian (Dexa?) often wanted (or so it appeared) to be intimate, but nothing happened until the very final seconds of the episode... where we get to see a hug. Hmmm....ANYWAY, I really enjoyed this episode for the most part, but those 3 issues mentioned above broke my sense of disbelief... the episode wasn't totally ruined because of those issues, but it could have been much better......so 8 of 10.",8
5,"""Star Trek: Voyager"" Homestead (TV Episode 2001)",Neelix leaves and Tuvok is going to be crying his eyes out....inside.,"This is the final episode for Neelix. As the series was winding down, the decision was made by some writers to ditch this guy in the Delta Quadrant. My wife cried. I was a bit less overwhelmed by his loss.When the show begins, Voyager encounters a hidden group of 500 Talaxian refugees hiding out under the surface of some planet. Considering how few of them are left, it's perhaps the last chance for these people to avoid extinction. However, some race of bullies wants the planet and considering how weak and few the Talaxians are, things look really bad. That is, until Neelix comes to the rescue. Their plight is now his plight and he's not about to knuckle under to these jerk-faces. So he decides to help them and eventually stays with them and Voyager continues on to the Alpha Quadrant.This is a pretty good show--full of heart and one that fans of the series probably will find a tad upsetting.",8
0,"""Star Trek: Voyager"" Renaissance Man (TV Episode 2001)",Too over the top,"The premise of this episode really does not quite make sense. The Doctor has now matured for seven years. He would not freeze away crew members and impersonate them to save the Captain from some alien traders holding her hostage to obtain a warp drive - and only the Doctor knows about it!The episode would not have fitted earlier in the series because the Doctor would not have had the attachment to do what he does here. It does not fit later in the series because the Doctor has a lot of experience and understands that such a situation is best resolved working with the crew. And no, the feeble excuse that the aliens can see what he sees and hear what he hears is not enough to explain it: he communicates with the crew in subtle ways at the end, so why not right away? He's not stupid, you know.The episode is still sort of silly fun as the Doctor tries to imitate B'Elana, Chakotay and other assorted characters he's stowing away in the ship's morgue as they catch on to his scheme to save the captain alone while sacrificing the warp drive. And it features those bumbling aliens from The Hive, who have decided to become highway robbers. So if you take it in the vein of a comedic escapade at the penultimate tick of the clock of Voyager's final season, it's OK. Hence still a 5.If you like The Hive and the Doctor, watch the ""Tinker, Tenor, Soldier, Spy"" episode again and see how it's done right.",5
1,"""Star Trek: Voyager"" Renaissance Man (TV Episode 2001)",The Doctor disobeys orders,On their way back from an away mission Janeway and the Doctor run into a few difficulties. Once back on Voyager the captain tells Chakotay that they have accidentally strayed into the territory of a species which does not allow warp travel and is demanding the surrender of their warp core. He suggests making a run for it but she insists they must obey as the alien species has cloaked ships and superior weapons. Reluctantly he follows her orders but when she starts to act strangely he goes to see the Doctor so he can give her a check up. Later he claims to have seen her and determined that there is nothing wrong with her health. Chakotay goes to see the captain and realises that the person in front of him isn't Captain Janeway. Before he can do anything though he is drugged and hidden in the ship's morgue. At this point we learn that the captain was in fact the Doctor who has been working with two aliens to steal Voyager's warp core in exchange for the captain who they are holding captive. As he proceeds he impersonates further crew members until he finally gets his hand on the core. Once he hands it over he finds that the aliens have no intention of honouring their side of the bargain and ends up a captive alongside the captain.This was a fun Doctor led episode... although for the first quarter that wasn't obvious as he was impersonating the captain. Once we realised he was impersonating various crew members it was fun to see the hints he gave to who he really was; such as when he is pretending to be B'Elanna and tells Tom the food he is giving her is unhealthy. It was also fun to see him confessing his various misdemeanours when he thinks his program is about to decompile.,8
2,"""Star Trek: Voyager"" Renaissance Man (TV Episode 2001)",A Bump in the Road,"Going into the final episode, this episode does nothing to segue into that major event. This starts with a sort-end-of the-road event, reporting the potential destruction of Voyager and the resettlement of its crew. A formidable adversary proves, however, to be anything but. Instead, we are reintroduced to those two fat guys from a previous episode. They are scroungers and have come up with a plan to get the warp core from our favorite starship. They have kidnapped the Captain and the Doc and are using the holographic talents of the transparent physician to manipulate the crew. Soon he is impersonating just about the entire main staff. This has some fun stuff in it, and the Doctor's confessions at the conclusion are quite hilarious. But the episode seems so out of place and so far fetched, even in the Voyager world, that it hardly seems possible. I look forward to the conclusion. It certainly has been a circumlocative path to this point.",7
3,"""Star Trek: Voyager"" Renaissance Man (TV Episode 2001)",I think the Doctor was very poorly written in this episode....very poorly.,"I really did NOT like this episode as the Doctor's character really behaved irrationally. So much of what he did simply made very little sense. When the show begins, the Captain mentions that they'll be jettisoning the warp core and moving to a planet nearby! Her reason for this seems silly and through the course of the show, she acts batty. It's because down deep it ISN'T her but the Doctor posing as her! In fact, he then poses as several other crew members--all in order to steal the ship's warp core. Why he's done all this is explained but his logic sure seems faulty and stupid. Overall, this is a very weak episode--the sort that make you feel that it was about time to end the series--which occurs in the following episode. The only real positive part of the show is when the Doctor thinks he's dying and he makes some funny confessions.",4
4,"""Star Trek: Voyager"" Renaissance Man (TV Episode 2001)",A clear example of how stupid decisions and insubordination are encouraged in voyager,"So, you're the doctor, an hologram.
You're with the captain in a shuttle, and it's attacked.
The captain is held hostage, and they're going to kill her if you don't do what the attackers want (two pathetic aliens). She orders you to not comply, and to inform the crew of their plans.
So, what do you do? Exactly the opposite of what your captain ordered you.
You attack several of your comrades, eject the core, rendering Voyager defenseless, and then you go to exchange the core for your captain's life, but instead of that, you're taken prisioner also.
The only thing that made sense, is that the doctor leaved a secret message with a way to find them, so they manage to rescue them with a shuttle (because Voyager is disabled) and a lot of luck.All of this could be avoided by simply telling the crew what was happening. They can kill the captain, but then nothing stops the Voyager from turning them into sub-atomical particles, so that would be a really stupid decision to be made by the aliens.So, what happens after everyone returns to the ship? No effective penalty for the doctor, that's for sure! Even if that's kind of a cout martial kind of behaviour, which endangered the ship and the lives of everyone, but hey! it's Voyager, what did you expected!? Not even restraining of the doc's program, nor disabling the ""command mode"" which gave him enough security autorization to eject the core!!So, this episode tells us that the doctor is just another time bomb inside Voyager, waiting to explode at any time. As if the incredibly violent delta quadrant wasn't enough!!",3
5,"""Star Trek: Voyager"" Renaissance Man (TV Episode 2001)",Dreadful episode,"While I'm a fan of Voyager there are times when Star Trek really does make laughable story choices. This is absolutely one of those times. The poor writing and total lack of continuity in character development is a classic example of just how bad writing can get. The total nonsense of the storyline, that doesn't have a complete conclusion with there being no repercussions for the Doctor, makes for very painful, watching. As almost the last episode it's astounding that they thought this was worthy of the end of a run. In a word: dire.",1
0,"""Star Trek: Voyager"" Endgame (TV Episode 2001)","I was satisfied, I want more though!","The past few months I have collected Voyager seasons 4 to 7 on DVD (I only had 1 to 3 on video before that, because Kes is my favourite character) and have just reached the end. I saw them when they were originally shown on TV here in the UK but had forgotten most of it. Am I satisfied with the ending? I think I am. Naturally as I fan I would have liked to have seen more about what happened to the characters when they got home but that's left to our imagination. In many ways ""Endgame"" is similar to Next Gen's ""All Good Things"" The involvement of the crew in the future, but mainly the captain. A new romance starting in the finale (Troi and Worf in Next Gen and Seven of Nine and Chakotay here), which results in death in the future. I truly loved ""Endgame,"" fair to all characters, Neelix appears although he left the ship two episodes earlier. B'elanna gives birth to her daughter with loving husband Tom. Tuvok is ill but returning home means he can be cured. Harry has always been the most anxious and determined but admits the journey is important. The Doctor, in the future, is well respected by all and finally chooses the name Joe! But of course the Captain has the largest role, meeting her future self who wants to get the crew home earlier to prevent casualties. The Borg are involved, as they have played a massive part in this period of Voyager. Alice Krige plays the Borg Queen again fantastically, just her voice and acting method are magnificent. I feel sorry for Susanna Thompson though, the TV Borg queen replaced by the movie Borg queen. Maybe she wasn't available though. The special effects are fantastic, the Borg sub space hub and the Borg queen falling apart! It's very tense. Especially when they come out of the Borg subspace corridor and say their location is right where they thought they'd be after they'd said they'd have to go in a corridor that leads back to the delta quadrant. And what a wonderful idea to get inside a Borg sphere for protection, on the DVD special features they say it was like the Trojan horse. Voyager could have continued. If it was more popular they would have stuck with their original idea of the crew realising the ship is their home, like in Harry's speech and what Tom said because his wife and child are there. And then they could have got home in a film!Overall, Voyager was a bit hit and miss. The sixth season seemed to be one good one followed by one less than good one. The two episodes set in the Holographic Irish village are horrible! My perception of Seven of Nine was that she took over, it all revolved around her, which wasn't true. When she first appeared, season 4 was focused on her for too many of the episodes but it evened out after that. And her character is ingenious at times, 20 years as a Borg drone gradually rediscovering her humanity. I like her, especially in ""Someone to Watch Over Me,"" ""Imperfection,"" and ""Human Error."" When Naomi Wildman was scared of her initially but then became her friend often by her side, that was lovely. Chakotay became my least favourite character. Gone was the chemistry with Janeway (will they/won't they?) and you'd never think he was first officer, he's completely pushed aside most of the time. I loved seeing Tom and B'elanna's relationship blossom against the odds. I always liked Neelix a lot. Tuvok was good at times, especially when he lost his logic, gained emotion and was friends with Neelix. Harry was annoying at times but a okay character at other times. The Doctor is probably my favourite, seeing how far he comes and comedy situations he creates (""Tinker, Tenor, Doctor, Spy"" is fantastic!). Janeway is my favourite Captain of any series and you can tell Kate Mulgrew is really enjoying it. I wish there was more, I love Voyager!",8
1,"""Star Trek: Voyager"" Endgame (TV Episode 2001)",Thank you Star Trek for making Voyager,"I was not really a big fan of Star Trek until past 2-3 years. Thanks to the advent of Netflix and post 2000 video technology distribution, I am able to embark into the past of all the great Star Trek episodes. For those that don't really watch every single episode and know them by heart, through TNG, DS9, Voyager, etc., general popular consensus will say -- ""I like The Next Generation"" the best. That's because Captain Picard and his crew were fresh when they first appeared after decades of Star Trek starvation. But to be quiet honest, I appreciate the creativity of Voyager's episodes more than TNG. Voyager's episodes also progresses through time unlike TNG. Granted Data from TNG is great but it eventually gets old but Voyager's doctor -- now that's creativity! Instead of making artificial intelligence awkward and jerky, give him the freedom to express beyond anything you imagined. Not only is Picardo such a great actor but the premise setting for his expansive, self growth, as a doctor, self realization now that is science fiction at its best! Endgame portray him as a husband married to an ""organic"", inventing neuro-implant transceiver for human-machine interface, and even -- in the episode before Endgame, to disobey Captain's order and make ""human"" mistakes. Unlike DS9 which are blessed with 2 beautiful women right from 1st episode, Voyager has to survive 3 seasons without Jeri Ryan and I believe it is Picardo that carried them with his personality. Of course the rest of the Voyager's cast chemistry just flows effortless, Harry Kim and Tom Paris -- very natural. I love Tuvoc occasional humor, despite being a Vulcan. Finally, I'm so glad they got rid of that original female captain -- oh, if you get to watch the rare footage -- thank God for Kate! She has developed through the 7 years into an extremely confident, believable, and respectable female captain. What a GREAT job! Thank you Star Trek for making Voyager, I enjoy every episode, the creative exploration of possibilities, of morals, and of our Cosmic expanse.",9
2,"""Star Trek: Voyager"" Endgame (TV Episode 2001)","One for the fans, sort of","""Endgame"", like most series finales, is an episode entirely for the fans..and yet in the last few minutes, the writers fail to give the fans a pleasing little coda that would make us all well up with tears. In a way it makes sense: the premise of the series is that the crew wants to get home and so it ends the moment they get home. But it still would have been nice to see Janeway gather everyone together for one rousing little moment.You should watch this episode when you're in a forgiving mood: the Chakotay / Seven of Nine romance comes more or less out of left field. Certainly the writers have hinted at it in two previous episodes (Human Error and Natural Law); now all of the sudden the two are having their ""third"" date. It's a little sloppy, like the rushed ending.The major plot problem, sadly, is pointed out by the Borg Queen in her final moments, which feels like it was the character getting revenge for being killed. She remarks that once her Borg cube has killed Janeway, then the future Janeway will never exist and hence everything she's accomplished will be erased. But the same thing is accomplished if the Borg Queen lets the younger Janeway get home: for of course, this means that she won't have any reason to go back in time to change her past. It's not that I care the writers chose to ignore the paradox of time travel: it's just funny that they would so blatantly call our attention to it.In a way this episode was quintessential Voyager: goofy, slightly illogical, and yet nonetheless engaging and fun. There were good episodes and bad ones, but on average they hit more balls then they missed. They also did much for the advancement of hologram rights: I mean, this episode shows the Doctor has married a human. This in itself boggles the mind and practically begs for a spin off series: I mean just think what you could do with their children.",8
3,"""Star Trek: Voyager"" Endgame (TV Episode 2001)",A great ending to the series,"Some series finales stink, but this one is about as non-stinky as you can get. In fact, this double-length show is among the best in the series--something very rare for any finale.When the show begins, you learn that Voyager was gone a total of 23 years and has now been back on Earth a decade. The Captain is now an admiral and she's quite gray. However, she also has a secret plan-- one that is not acceptable to the powers that be because it's playing fast and loose with the temporal time directive. What her plan is eventually comes to light--she plans to somehow go through time to Voyager in the seventh year of its voyage home. Then, giving them technology from the future, it will allow Voyager both to kick the crap out the Borg AND use their technology to get to Earth 18 years earlier--and, in doing this, save several members of the crew who died during the 23 year trip.This episode has everything going for it. This older Janeway is NOT the touch-feely nice lady she was in the rest of the series--she was VERY willing to play fast and loose with the rules. Plus, she seemed very willing to commit mass genocide against the Borg. This is EXACTLY what most fans of the series probably always wanted and it makes for a very exciting and fun episode that isn't to be missed.",10
4,"""Star Trek: Voyager"" Endgame (TV Episode 2001)",The end of an era,"After seven years Star Trek Voyager comes to an end with this double length episode. The episode opens at a celebration to mark the tenth anniversary of Voyager's return to Earth after a twenty three year long journey back from the Delta Quadrant. There are noticeable absences though and we soon learn that Seven of Nine died in the Delta Quadrant, Chakotay made it back but was never the same after Seven's death and died on Earth and Tuvok has had an emotional breakdown due to an illness which could have been treated in the Alpha Quadrant but not in the Delta Quadrant. Janeway, now an admiral is working on acquiring a device that will enable her to return to the Delta Quadrant at a time when they are close to a Borg transwarp hub which could get them home in minutes. Once back the admiral still has to persuade her younger self that it is possible for them to go up against the Borg and get home, she must also convince herself to use the hub rather than destroying it. Ultimately the two of them come up with an idea which may serve both of these goals although it would call for an act of self sacrifice from the admiral. In a secondary story we B'Elanna gives birth to a daughter who will grew up to help the admiral acquire technology from the Klingons.This episode provided a good if somewhat rushed conclusion to the series, I was pleased that it ended as soon as the were within sight of Earth rather than showing us celebrations and discussions about what they each plan to do now they are back home. Kate Mulgrew did a fine job in the duel roles of Captain and Admiral Janeway, Alice Krige made a welcome return as the Borg Queen, the scenes between her and Janeway were great; I'm pleased that they picked a suitably iconic villain for the final episode... and even more pleased that they didn't mirror the more popular 'Next Generation' by having Q involved. I think that after seven years it was probable the right time to end the series, it left me with fond memories and wanting more not thinking it had dragged on too long.",8
5,"""Star Trek: Voyager"" Endgame (TV Episode 2001)",A Great Ending Not So Great or...,"Well first of all, this comment concerns only the last episode which started great but ends so suddenly, like in 5 minutes, was a little telegraphic like a trailer of a movie or sort... and it left me in air for a while. I had the feeling like wasting time with the series. Probably the director woudn't like to end this nice saga with a cliché like many others with a nice homecoming party or something. But as i said, i shed no tears, i wish i would but i couldn't, like i did after seeing the last episode of TNG, i think it deserved a little fancy speech from the cpt. Janeway or other crewmen. Or in the other way, i wished i could be happy for them, but i couldn't. It was like the borg, no feelings induced.Now, what about the ""no harming other species"" phrase ? Janeway infected the borg with some kinda virus and kills or incapacitates all of them. Or not all of them ? What happens with them? It is somehow contrairing with her previous actions regarding the borg and other species. Or could it be because she is a little older now and she becomes more eager to redeem herself because she didn't want the crew of Voyager to spend another 23 years in the Delta Quadrant bicoz of her fault (or not). Again, this leads to her action against borg. At first she didn't want the caretaker's device to come in other hands and to be used against other species, and now he kills the borg. What about the Federation rules which she respects throughout all these 7 years like a religion ? In my opinion, Voyager series and TNG, i think it deserved a more elaborate ending which should be prepared with an episode or two ahead. I have no experience in making movies :) but after all of these years of hard work from their behalf, i guess it deserved more.",
6,"""Star Trek: Voyager"" Endgame (TV Episode 2001)",So disappointing,"After eagerly waiting to the end, I have to say I wish I wouldn't have joined the whole series at the first place. The final episode was everything against the previous seven years. It has ruined everything. The journey was 23 years, but captain Janeway has the power to reduce it... let say, seven years only. Why seven? Why not just one? Or nothing? Why not avoid the whole adventure? Crewmemebers were dying all along the journey. Why she wants to save Seven of Nine only? The others don't count or what? The most ridiculous part when the crew states that getting home is not really the most important thing to them. As the say, ""journey is more important than the destination"". Unbelievable. And at the finale scene the are surrounded by other Federation ships and the Earth is in sight. Nothing about landing, returning to the normal life.Worst ending ever.",1
