,episode,rev_title,rev_content,rvr_rating
12,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)",McCoy and Natira make this episode great!!,"Loved that McCoy was the focus of this episode. The woman playing Natira was strong, elegant, intelligent and beautiful. It was a poignant episode in view of the terminal illness of Bones. The way Spock showed his concern for McCoy after he learned of his illness was touching. As another reviewer said, a big minus is the old tired evil computer trope trotted out yet again. Another minus - costumes of the alien men, laughably tacky!!!! But to me, overall one of the best written & acted episodes.",10
13,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)",Kate Woodville,"I've heard this considered to be one of the most unimpressive episodes of Star Trek.What can I say? I was smitten by Kate Woodville as the high priestess.At the time I first focused on this episode, in the mid-1980s, I was captivated by a blonde vixen on the soap Days of Our Lives, Anna DiMera, played to perfection by Leanne Hunley.Hunley would leave the soap and I was without my cunning minx with the enchanting smile fix.Hunley, having since returned to Days, can perhaps best be seen today in the Beverly Hillbillies movie as the woman talking to Jim Varney who thinks she is a prospective wife for him.Anyway, Woodville, when I first saw her here, was a good look-alike to Hunely, but alas, her character was nowhere near as lively as Anna DiMera.Nevermind that Woodville appeared statuesque and amazonian, I would later realize that this was clearly the costume and the headdress doing this for her, not that she was a short woman to begin with.Even still, this episode with all of its McCoy is dying plot, and the Bonanza wife who disappears at the end of the episode (well, at least she didn't die! SPOILER!), when I watch this episode, I look at Woodville (who would go on to marry Edward Albert, the son of Green Acres Eddie Albert) and remember the delightful Anna DiMera on Days of Our Lives.Like Sands thru the hour glass, so have I touched the sky.",8
14,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)",Average Episode,"McCoy is dying. He has but a year to live. Of course, he will not allow Kirk to divulge this to the crew. After a thwarted missile attack, the Enterprise locates the source. It is an asteroid/planet where people live inside, unaware of the grandness of space. They are part of a civilization that built a huge ship when their sun went nova and have been traveling the galaxy for thousands of years. The usual trio beams down to the planet and is taken hostage by a group of soldiers wearing really weird hats and colorful robes. They are also met by a beautiful priestess. It turns out that there is a creator in their past who has been looking out for them, but they must don a kind of implant that forces their obedience to an oracle. Since McCoy and his illness are center stage here, he becomes the focus of this episode. The priestess is so taken with him that she proposes marriage and he accepts. The other, more critical plot element is that this asteroid is on a collision course with a very populous planet; the resulting impact would be devastating. As with the American Indian episode, they must find a way to get things to change course. The twosome must work their way to adjust a force that could destroy them. This is a pretty typical ST episode, neither good nor bad.",7
15,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)","The world is hollow, and we have touch the sky!","This is one of the best Star Trek episodes ever. It has problems. The story is derivative. An asteroid that is really a ship is uncontrollably heading to a populated Federation planet. Dr. McCoy is sick and has one year to live. He is offered love and he accepts. Given his predicament, why not, most would probably take it. The villain is the Oracle/computer that controls the asteroid/ship, it has lost control. Here's my main problem with this episode. If the original planet and solar system of the Fabrini exploded 10,000 years ago, how the hell does Spock have so much information about them. Never explained. Maybe they should have thrown in a line about satellites or other Fabrini colonies that retained this information. Other than that. What we have is the Oracle/computer controlling the people like Big Brother, with the Instrument of Obedience. Pain and death comes to anyone who questions the Oracle. The people must not know that they are inside a giant generational space ship. This may be understandable for the survival of the people. There should be some control, but it looks like the control went too far, into complete ignorance, deception, punishment and death.I had no problem with Dr. McCoy and Natira falling in love quickly. First, it's a 50-minute show. Second, Bones is a goner, simple choice stay or go. Third, the acting and dialogue was solid between them. Bones even say ""But we are strangers to each other"" and Natira responds intelligently. All the acting was solid. The opening scene with the missiles heading to the enterprise, with the heavy Black Sabbath music, was incredible. Kirk enter, quick questions and answers, they shoot down the missiles and trace where they came from. Great, no nonsense. They Bones and Nurse Chap argument and Kirk comes in and Bones notifies that everyone on board has had their annual checkup and is fine, except for one, himself, he has a year to live. This is all great acting. Straight to the point. Natira was also great, strong, intelligent and beautiful. The Fabrini old man was in one great scene, and he says the title, when I was younger I climbed the mountains even though it was forbidden and he found out ""For the World is Hollow, and I Have Touched the Sky"". Even though all Fabrini had the Instrument of Obedience, possibly when the old man climbed the mountain the Oracle had not lost control then and wasn't punishing people as badly.Music throughout was great. The opening scene was incredible. The cinematography was great. Tons of close ups with reaction shots. The new cgi was just incredible. The enterprise moving in angles, the shots of the asteroid, enterprise passing under the asteroid. This was cinema quality. This has it all, except dead red shirts. All the main cast of 7 are there. Only a few other Enterprise extras. The acting was solid all around. One of the best Star Trek episodes.",10
16,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)",Only worthwhile because Kelley gets a lady,"I've always been disappointed by the diminished quality of the 3rd season. I'm not blaming Fred Freiberger but then again I am. The only redeeming quality is hottie Kate Woodville who inexplicably comes on to McCoy within a matter of seconds. Instant wife! The wardrobe in this show is horrible, possibly the worst in Trek history. The Yonadan guards wear ridiculous skull caps and goofy uniforms that look like snuggies.",5
17,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)",the instrument of obedience..,"Star TrekA cultural hub and by far one of the most loved and respected tale, Star Trek is created by Gene Roddenberry who wrote this brilliant concept, ahead of its time and is probably why it still doesn't fail to entertain us after these many years. It was written ""for the future"" in many aspects as it even though is smarter, wiser and powerful it still seeks for emotion and the force that binds it all. The relation between Spock and Kirk; despite of its premise, is the most human thing in this majestic tale where the adventures are endless. Encountering this original series, at this stage makes the execution look petty and a bit loose (the small technical aspects can be negotiated) but the writing is smart, gripping and hence completely overpowers it. The series didn't seem to mature as it should have but definitely has improved on terms of implementing smarter approach, parallel plot lines and thought provoking concept.Season 03Contrary to expectations, second season failed to project the essential character development which would have give a perfect arc to the series and instead focused on different cases. In this final season the expectations are still higher as they have somehow glued their audience with their gripping screenplay and innovative imagination that doesn't flinch on pushing the boundaries.For the World Is Hollow and I Have Touched the SkyThe first half is spent on Dr. McCoy's love track which as always is repetitive and slows the episode a bit but its second one is where the scrutiny kicks in and it evolves into something far better than one would have expected.",
18,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)",For the World is Hollow and I Have Touched the Sky,"McCoy learns that he has the fatal Xenopolycythemia disease, accepting it as best he could, with grace and dignity. The Enterprise disrupts missiles with their origin set towards an asteroid which is actually a disguised ship with a hollow center which houses the life of a race of humanoids worshipping a machine that secretly keeps text from them, knowledge they truthfully could use to help prevent a cataclysmic collision course with a world featuring three million people. McCoy falls in love with the leader of this people, who encourages him to stay with her when Kirk and Spock return to the Enterprise. The machine ""god"", called Oracle, punishes the people with pain emitted from small implants in their faces if they behave in a way deemed threatening. McCoy becomes the leader's mate and realizes that the asteroid ship could be fixed if the ancient text is read and the tech learned so that the collision course can be diverted, repairing a flaw in one of the engines. The Oracle will need to be put in its place, though.While I think the last twenty minutes are anticlimactic and leave this episode feeling average despite a good hook for staying tuned - McCoy dying - the performances are wonderful. DeForest Kelley is really good and so sympathetic, truly providing his doctor with a quiet courage and vulnerable but not weak. He sees love as never before, further realizing how lonely his life has been, given a respite it seems in the year that remains with this lovely woman knowing he's dying and offering him a person to spend his final days with. The ending is a cop out mainly because the plot has nowhere to go but to the obvious conclusion... McCoy will not die and will return to the Enterprise absent this new woman he has fallen in love with. How does the script get McCoy out of his demise...""Hey, we found medical knowledge in the text of this alien race"". Spock's learning of McCoy's condition and the hand on the shoulder, with the unhidden concern speaks volumes. No matter how many times they debate and suffer argument over matters that come upon them during their missions on Enterprise. Kirk suffering but trying to hide it the best he can is a credit to Shatter, who always does that excellently. Once again, the machine that holds sway over a race of ignorant people is usurped by Kirk and Spock...no mechanism, no matter how superior or advanced, can match the captain and his number one! Katherine Woodville is the leader, Natira, and her understated performance is just right opposite Kelley, as the two share a warm and caring bond that is organic.",6
19,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)","Intriguing sci-fi plot, terrible love story","The plot for his one is interesting enough: the crew discovers a hollow asteroid with an entire world inside. Even more interesting, the inhabitants don't know they are living in an asteroid and that there is a universe outside of their world. Unfortunately, their asteroid world is on a collision course with a planet and Kirk must help them. The crew meets up with the high priestess of the people who is guided by an oracle. Kirk and the crew must convince the people of the truth or get to the asteroid's controls and deflect it from its collision course. But the oracle has significant powers and is very protective of the control room. If you can ignore the low-budget feel and mediocre acting of this third-season Star Trek production, the plot is quite engaging. There are even ancient markings in the oracle room that the crew must decipher in order to proceed to the control room. There was just one gaping failure in the whole show: McCoy's love affair and marriage to the high priestess. The dialogue is so poorly written, the acting so badly executed, the body motions so stiff and robotic, and the entire premise so absurd, that it was painful to watch. McCoy, a seasoned doctor loyal to his ship, suddenly wants to abandon his post and stay on the asteroid because he met some dim alien girl with whom he shares nothing in common. The writers throw in the fact that McCoy has a recently-acquired terminal illness to make it all more plausible, but that just makes the love story seem more manufactured. McCoy professes an undying and eternal love for this alien girl he just met, and then leaves her by the end of the show. The scenes where they were professing their love seemed more like they were in the middle of getting a root canal. Because McCoy's character is generally likable and non-sensical, I found these scenes quite demeaning to his character.",6
20,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)",Unprevoked Attack !!,"The part that I STILL don't understand, about this episode, is the very first opening scene !! The crew of the Enterprise is readying for an attack of missiles, that have been launched by the asteroid Yonada. They unceremoniously phaser and destroy the missiles, and then back-track their course, to their point of origin. WHY the unprovoked attack !! ?? It's never revealed !! Later, the people of Yonada end up being peaceful and benevolent, VERY uncharacteristic of a race that would launch missiles at a passing spacecraft !!It seems that this missile attack was used as a means of getting the Enterprise to pay a visit to Yonada, to investigate the reason for the attack. I just think it would have been easier, and more in line with the Yonada races character, to have the Enterprise discover they were being PROBED by the asteroid, and hence, to investigate why.",6
21,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)",Seems to me there are some major plot holes.,"When the Enterprise crew discover the Fabrini ship was designed to carry its people to a new world, why did they not even entertain the idea that the intent was to add the Yonada to the population of Daran V, by slowing down and orbiting when it got there? Regardless of the wisdom or lack thereof of this eventuality, it couldn't be assumed that the collision course would remain through an actual collision.Second: When Natira and McCoy mutually decide to part ways, McCoy's illness is still considered incurable. What has changed their minds? The plot should have had the cure discovered before their change of heart, as the reason for that change of heart, yet Spock discovers the Fabrini cache of knowledge only after Natira and McCoy decide to part ways.",5
22,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)",Bones Joins a Cult to Get Laid,"In ""For the World is Hollow and I Have Touched the Sky"", the Enterprise is fired upon from a strange vessel, a ship disguised as an asteroid. The ship appears to be automated, but when Bones, Spock, and Kirk head down to the surface, they are captured by the people of Yonada. The residents aren't aware they are aboard a spaceship, they believe that this is their planet; in fact, they live inside its hollow shell. This asteroid is barreling towards a heavily-populated planet and will most likely destroy both the planet and itself, all the people along with it.The people of Yonada worship and obey the will of the Oracle, a structure inside a holy room which decrees right and wrong. The people all have implants in their heads known as the Instrument of Obedience which punish them anytime they break the rules or think for themselves.The high priestess quickly falls for Bones. It has been revealed at the beginning of the episode that McCoy has a terminal illness which gives him a year to live. The two quickly fall for each other and agree to marry. Spock and Kirk get in trouble for snooping around. Bones asks the priestess to let them go and he shall remain with her and live out the remainder of his shortened life.But Spock and Kirk won't rest until they figure out how to divert the asteroid, Prime Directive be damned! Bones joins the cult of Yonada and learns its secrets. He tries to relay how to alter course to Kirk but the Instrument of Obedience prevents him. By now, Spock has discerned that these people are the descendants of the Fabrini, an ancient race whose solar system was destroyed many many years ago. They must have built this ship and sent it out to space to find a new planet. For whatever reason, these descendants aren't aware of their history.Spock is able to translate some text and find the ship's controls. He turns off the Oracle and reroutes the ship on it's original heading. Apparently it's about a year away from its destination. Conveniently, Spock finds a wealth of medical knowledge in the Fabrini's databanks. They have the cure to Bones' disease and he is able to be fully cured.The hilarious part of these serialized episodes that occurred back in the day is that almost always you had to resolve any conflicts you introduced within the episode. Here we learn that Bones is terminal, an absolutely devastating plot development. But by the end of the episode, an illness that has no cure, which is prevalent throughout the galaxy, an illness in which we can assume multiple species have spent lots of time and money researching, an illness that Bones was diagnosed with like 12 hours ago, this illness's cure just happens to be found by Bones' ship. What are the odds?! What a strange B-plot to add in.This entire plot is a bit out of whack. We never learn why these people aren't aware of their origins. Why is it necessary to hide this from them? And then there's the romance between Bones and the priestess: I don't buy it. There's no real starting point to explain it, Kirk just kind of mentions she has eyes for McCoy and we go from there. I found it all bizarre.The Instrument of Obedience is the only thing I enjoyed. It's a cool idea, I just wish it wasn't wasted on such a messy episode like this one. Also, the Fabrini men have some insane hats.",5
23,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)",McCoy meets girl,"A McCoy episode, and good riddance to that. I've always loved McCoy, in fact he's probably my second favorite character in TOS behind Scotty, with that said you can probably guess that I might have liked this episode a little more than I should. After all it was a pretty bland episode tackling the classic what if the world was a ship sci fi concept. Though one disappointing aspect for me was that the episode seemed pretty much looked into two sets the enterprise bridge and the oracle room.The episode goes as follows..The enterprise finds an asteroid that seems to be on course for a federation colony, on closer look they determine the asteroid is in fact a large ship, meanwhile dr McCoy informs the captain that a member of the crew is suffering of a terminal illness with no cure, as Kirk dramatically asks McCoy who it is McCoy responds that he himself is the one suffering of the disease and that he has a year or so left to live. Kirk takes Spock and McCoy with him and beams down to the asteroid/ship, there they find a group of people that stuns him and takes them into their city I think? There they learn of the oracle a talking altar that basically rules the planet, the oracle talks with the high priestess as it Is revealed these aliens have lived on this ship for 10,000 years the crew surmises that the aliens no longer realize they are on a ship and believe this to be a planet, Kirk and the landing party are then punished by getting quickly zapped by the oracle (jeez tough crowd). Kirk and Spock awake while McCoy remains unconscious, Kirk reveals to Spock that McCoy is terminally ill and that's why he's knocked out, an old guy walks in after McCoy wakes up and gives a brief speech on the world being a lie while directly quoting the episode title in there (blah cliches am i right) then immediately collapses and dies. The high priestess Natira comes in and has the dead man taken away while mumbling some stuff about punishment and blasphemy blah blah blah. She gives the landing party a little history lesson and seems to take a liking to McCoy. Spock and like make their way into the oracle room to investigate the oracle but hey detected and zapped. The oracle declares they are to die but McCoy puts on his charm on Natira and gets her to let them beam up while McCoy while stay there and live out the remainder of his life with her (talk about love at first sight). McCoy is made an official resident of the asteroid/ship/planet through his initiation which includes implanting a punishment device in his skull (kinky!) and gives him a look at the secret book of their people (also why is it secret if they didn't know there were alien species out there, why did they plan ahead and build a whole secret compartment for it?). After taking an oath of secrecy on the topics of the book McCoy immediately contacts the ship and gets to gossiping all he can (seriously in the very next scene!), McCoy explains that the book can be used to alter the asteroid/ship/planets's course and save the colony and the people of yanada (the name of th asteroid/ship/planet), the oracle detects McCoy's treachery and uses the punishment device previously implemented to zap him till he's knocked unconscious. Despite being cleared of responsibility by Starfleet Kirk beams right down to the planet and finds an unconscious McCoy, Kirk and Spock remove McCoy's punishment device, but before they can change the course of the asteroid/ship/planet nature walks in and orders them arrested, that is until Kirk talks her into believing that yanada is a ship and that they aim to save it, so after all that they go to the oracle room. The oracle yells at them but they open the secret compartment and use the book to alter the course, and in it Spock finds out that the book contains far more advanced medical knowledge than that of the federation and then they cure McCoy just like that, and so everything is right again.Now there was nothin really special about this episode. Some real big questions s for me such as the aforementioned secret compartment and why it was built, or a bigger question why did Natira instantly believe that yanada was a ship, I mean she's introduced to us as this fully devoted individual that believes everything of the oracle and then she just happens to buy the word of three aliens who have literally broken her planets laws at every chance and been convicted to death before, nah uh I don't buy it, I mean if someone told you earth was a spaceship you would just say they're crazy but she instantly believes it. Anyways I'm going off topic, the acting was ok but not great, and there was never really a sense of urgency or danger in the episode I mean the whole a ship will crash into a colony in like 2 weeks thing doesn't strike immediate danger does it. Still it's always fun when Star Trek tackles common sci-fi topics like this so extra points on that,. All in all it ends up as a vey meh episode, not one you will hate but not exactly memorable (seriously I watched this yesterday and had to google the episodes plot because it's so forgettable, not a good sign).",7
24,"""Star Trek: The Original Series"" For the World Is Hollow and I Have Touched the Sky (TV Episode 1968)",Not my favorite,"The opening has Nurse Chapel confronting Dr McCoy in an angry manner because he is keeping a secret. We learn that McCoy has an apparent rare blood disease that gives him a year to live, obviously self- diagnosed. Perhaps that part of the plot is necessary to explain his out of character behavior in this episode.After an unprovoked attack on the Enterprise, our trio of heroes beam down to an apparent asteroid to investigate the situation. It turns out the asteroid is actually a ship, governed and controlled by a computerized oracle that is a cross between Donald Trump and the Pope.The beautiful young priestess of the religion takes one look at McCoy and falls deeply in love. Here is where you have to suspend your credulity, unfortunately.McCoy returns her affection and they marry. Meanwhile Kirk and Spock are trying to outsmart the oracle, which is on a dangerous collision course.Not one of my favorite episodes.The plot seems contrived, and the romance is not at all convincing. The theme of the people being controlled by a computer has been used too much at this point. The plaid coats worn by the ship's inhabitants look like cheap blankets. Still it was nice to see McCoy get his day, so not the worst episode.",6
0,"""Star Trek: The Original Series"" The Tholian Web (TV Episode 1968)",Character Interactions,"An excellent episode that provides the all the elements necessary for the feud between Spock and McCoy to come to a climax. Without Kirk to referee and the situation growing more intolerable, Spock and McCoy find themselves alone to hear the ""Final Orders"" as part of their obligation to Kirk. It is only after hearing this prerecorded message from Kirk do they realize how important that they both work together to deal with the impending crisis. Execellent writing and a well-thought out plot development make this episode one of my favorites of this series.HERE BE THE SPOILEROnly after the rescue of Kirk does the interpersonal relationships return to normal, with an indication that Spock and McCoy have developed a better respect for each other's position in the chain-of-command.",10
1,"""Star Trek: The Original Series"" The Tholian Web (TV Episode 1968)",A very strong third season Trek episode,"The Tholian Web is, after ""The Enterprise Incident"", perhaps the best episode of the final Star Trek season. While the plot is indeed slow moving, it certainly cannot be called boring. The Enterprise finds the USS Defiant adrift in space and Captain Kirk with 3 crew members beam down to investigate the situation only to discover that the Defiant's crew have killed one another. Then the Defiant disappears from view before Captain Kirk can be beamed aboard the Enterprise and is presumed lost. Shortly thereafter, the Star Trek crew find themselves trapped in hostilities with the completely alien Tholians who view the presence of the Enterprise in their space as a hostile act. The Enterprise crew slowly goes berserk--in a pocket of space where this manifestation previously destroyed the USS Defiant's crew--while Spock and McCoy bicker endlessly with one another over Command since Kirk is no longer around to referee their disputes.The situation seems hopeless until Spock and McCoy listen to Kirk's taped and touching last testament to them and decide to reconcile and work together to solve the ship's predicament. When Uhura sees Captain Kirk's ghostly appearance, she thinks she is going crazy like the rest of the crew until Spock himself sees Kirk floating throughout the ship. As the Tholian Web nears completion, and the USS Enterprise faces imminent destruction, Spock manages to beam and hold onto the signature traces of Kirk's latest appearance--before the captain's oxygen supply is depleted--before warping the Enterprise out of the nearly finished Tholian Web. If this is boring, I don't know what isn't! There is even a public memorial held by the crew in memory of Captain Kirk. ""The Tholian Web"" is one of the highlights of the third Trek season and certainly caught people's attention since it was nominated for an Emmy in special effects although it didn't win--as I once thought. This episode belongs among my top 20 Star Trek shows and shows what can happen when good script writing and direction--qualities missing in many of the inferior Trek shows of the third season--come together. This may be the only Trek episode with 2 different directors: Ralph Senensky who was fired midway through filming and then replaced by Herb Wallerstein. According to Senensky on his web site, the reason this happened was because the new authorities at Paramount bungled the delivery of the space suits on day 1 of the production of this episode which led to production delays of this episode. In order to avoid blame and show who was in control, the Executive in Charge of Production at Paramount, D. Cramer, fired Senensky and publicly announced Senensky's termination--which resulted in Ralph Senensky being blacklisted from directing any films anywhere for 6 long months. (until Herb Solow intervened with a project) One of the reviewers mentioned here that it was unlikely a ship would allow itself to be trapped in the Tholian's Web but the reason given for the Enterprise's action is 'logical': if Spock moved the ship, he risked disrupting the local space time continuum thereby losing all hope of locating and saving Kirk in time.",9
2,"""Star Trek: The Original Series"" The Tholian Web (TV Episode 1968)",Season Three Is Still Good... Here's Proof,"Season three is holding up pretty well in my re-watching of the DVD set in series order. The Tholian Web is an excellent episode, at least top 30 of all the Trek TOS made. Here we see another Starship (The Defiant, I believe) losing its whole crew to a space madness, plus its phasing in and out of the dimension! The landing party don space suits (!) for the first and only time here, proof that the writers were at least trying to keep this series alive; despite it never cracking the top 30 shows TV ratings in its total run. We also get a new alien with comparable weapons, and its own unique ones at that, the Tholians! Add on top of that, cool scenes with Chekov, Dr McCoy and Scottie; and Spock becomes the Captain, this is on the level with seasons one seriousness with the crew and adds seasons threes chemistry between Kirk, McCoy and Spock, making it must watch Trek TOS. McCoy and Spock further their friendship and respect for each other here adding to the chemistry that would later on make the movies so good. A goof I noticed, the officer (a one strip on the sleeve type) beaming Kirk is an Ensign or close to that rank, the hand we see moving the slides is that of CDR Scott with two gold strips. Oh well I'm sure there are lots of others to make fun of but than this wouldn't be a cool show to watch if you nit picked. McCoys spacesuit went for 125,000 US dollars on auction recently, so there are those who think this was a great episode other than me. LLAP",9
3,"""Star Trek: The Original Series"" The Tholian Web (TV Episode 1968)","That's Some Web, That Tholian Web!","This is a great episode. It has all the really cool elements. It has a worthy adversary, the Tholians. It has Kirk caught somewhere between his physical being and his molecules spread across the universe. It has McCoy viciously attacking Spock and his decisions, time after time, questioning his very integrity. Meanwhile, the space they are in has destroyed an entire crew of another ship and is affecting the Enterprise crew. Oh, yes, the Tholians, who are ticked because Spock fired phasers at them, are building a web to tie the Enterprise up for eternity. All these plot elements are interconnected and eventually come to a head. There were certainly some very good episodes in the third season and this is one of them. It's also intriguing how McCoy can be so cruel (almost racist) to Spock but never offers anything of any use to solve the problems. Of course, in this one he is suffering a bit of space sickness. Anyway, they are an interesting pair.",9
4,"""Star Trek: The Original Series"" The Tholian Web (TV Episode 1968)",Great visual effects episode,"I just wanted to comment on ""The Tholian Web"" being one of the best episodes of the entire Star Trek original series, as far as visual effects. For 1968, the visuals in this episode are pretty interesting, from the Defiant phasing in and out, to the Tholian ship and their energy web, to the Tholian commander himself, who was also created through a visual effect, not an actor. And in ""The Tholian Web,"" as well as the rest of the third season, there are much better visual effects camera shots of the Enterprise exterior, than in the first two seasons. And finally, these exterior shots even helped years ago when I was building my model kit of the Enterprise, as far as painting and decal references. Good visual treat, in addition to the episode's story.",7
5,"""Star Trek: The Original Series"" The Tholian Web (TV Episode 1968)",And The McCoys Shall Lead...,"Uhura: ""Will I become like Chekov?"" McCoy: ""No, no. We're working hard to find an antidote."" Uhura: ""An antidote for russkiness?"" McCoy: ""No. An antidote for overacting."" In spite of its several flaws, one of the better ST episodes - if for no other reason than because it deals with sci-fi matters, instead of being yet another badly-disguised soap-opera (""Amok Time"", ""The Paradise Syndrome"") or a story with elements of witchery/sorcery instead of science (""A Private Little War"").Exactly half-way through the episode Spock does what he'd never done before: he explains/summarizes the plot of the first half at Kirk's ""funeral"". Had the writers of ST lost that much confidence by that point in their viewers? But I guess that this way even the dimmest Trekkie can follow the story-line without getting too confused.In the meantime, McCoy draws the most illogical conclusion of his emotion-stained career as medical officer: because Spock stayed to look for Kirk, that, in McCoy's mind, proved that Spock wanted to make sure that Kirk is dead, so that Spock can take over as captain! Ironically, only a minute later, Kirk's video-message is played and in it he praises this supposed ""wisdom"" that McCoy has. The wisdom of reaching idiotic conclusions? In that case nobody isn't wise... A little later, just to underline how utterly wrong Kirk's positive appraisal of McCoy's intellectual abilities was, McCoy PREVENTS Uhura from telling Spock that Kirk is still alive.Still... apart from McCoy's over-the-top anti-spockness and his total lack of interest in Kirk's alleged demise, TTW is light years ahead of episodes such as ""Turnabout Intruder"" or ""Naked Time"".",
6,"""Star Trek: The Original Series"" The Tholian Web (TV Episode 1968)",Space Madness and the Punctual Tholians,"The Enterprise enters a region of space where space itself phases in and out. Another starship, the Defiant, and her crew have already fallen victim to this spatial malady. Kirk beams over to the shifting Defiant with Spock, McCoy and Chekov; we get to see the crew wearing funky spacesuits in this one. In an eerie sequence of scenes, we see that the Defiant's crew appears to have killed each other. This shifting space also affects the brains of humans, causing a degeneration into insanity. These and later scenes recall the bouts of insanity in ""Is There in Truth no Beauty?"" earlier this same season. Unfortunately, Kirk should have left Chekov on the Enterprise; Scotty is able to beam back only 3 of them at a time and the Defiant fades away before they can get Kirk back - he's gone, all the way gone (there's something about the number 3 on this show). They even hold a funeral service for Kirk later; yes, this is Kirk's final episode...just kidding. Then the Tholians show up. They're territorial and want the Enterprise outta there!Like about half of the 3rd season episodes, this is saddled with a snail pace in spots, but the alien Tholians almost make up for this. While we were still seeing actors in lame appliances 20 and 25 years later on the later series (TNG, DS9, etc.) to display alien reps, here we see a truly innovative attempt at visualizing an alien race, complete with an unusual audio signature. You won't soon forget the Tholians. Their energy web - well, that's another matter: seems to me this tactic would work only if an enemy vessel sat unmoving for an hour or two, not using its weaponry. How often does that happen? This episode is also unusual in that Kirk shows up only in the pre-credits scenes, the first act and then disappears until the last 5 minutes (not counting his shots as a ghost). Hence, we observe a new group dynamic shifting into place to fill in the gap: Spock & McCoy further their tense relationship, while Scotty moves in to complete a new trinity. There's an interesting scene with the trio in Spock's quarters near the end, just before final maneuvers are to be made and Scotty walks off with obvious plans to get drunk.",7
7,"""Star Trek: The Original Series"" The Tholian Web (TV Episode 1968)",Solid Episode,"One of my favorite aspects of the series is how the Enterprise is always the second starship on sight coming in just after the first has met their demise. (Doomsday Machine, Immunity Syndrome etc...) Here the unlucky starship is the Defiant which is still in tact but the crew has gone mad. Our heroes beam over to the defiant in some cool looking space suits. Seemingly the crew of the Defiant has gone mad and killed each other due to the proximity of the area of space that they have entered. Chechov ventures to the lower decks and upon returning to the Enterprise is afflicted with the same madness.Of note is that Kirk is lost when the Defiant is sucked in to inter space which apparently exists when two galaxies overlap. The task is now to get Kirk back and the other members of the crew are allowed to shine in Kirks absence. Spock is in command and McCoy is his foil until they watch a recording Kirk has left for them.Scotty of course in in engineering working his magic and McCoy is able to remedy the madness problem. Spock shows a somewhat human side when he welcomes Checkov and Uhura back to their positions on the bridge.All in all a good episode.Why didn't communicators come with some sort of voice mail function?",7
